sku,month,channel,account,node,demand_share,requirement_units,protected_minimum,allocated_units,short_units,fill_rate_pct,allocated_value_usd
BTR-2104,2027-01,Retail,Walmart,DC-East,0.15247569089048107,787.0,182.0,787.0,0.0,1.0,2439.7
BTR-2104,2027-01,Retail,Whole Foods,DC-East,0.04295675537359263,222.0,51.0,222.0,0.0,1.0,688.2
BTR-2104,2027-02,Ecommerce,Amazon,DC-East,0.03214559877175026,274.0,0.0,274.0,0.0,1.0,849.4
BTR-2104,2027-02,Retail,Costco,DC-West,0.08792860798362334,749.0,173.0,749.0,0.0,1.0,2321.9
BTR-2104,2027-02,Ecommerce,DTC Shopify,DC-West,0.012458418628454452,106.0,0.0,106.0,0.0,1.0,328.6
BTR-2104,2027-02,Retail,Home Depot,DC-West,0.2836169396110543,2415.0,558.0,2415.0,0.0,1.0,7486.5
BTR-2104,2027-02,Retail,Kroger,DC-Central,0.05423170419651996,462.0,107.0,462.0,0.0,1.0,1432.2
BTR-2104,2027-02,Retail,Lowe's,DC-Central,0.21006589048106447,1789.0,413.0,1789.0,0.0,1.0,5545.9
BTR-2104,2027-02,Retail,Target,DC-Central,0.12412039406345957,1057.0,244.0,1057.0,0.0,1.0,3276.7
BTR-2104,2027-02,Retail,Walmart,DC-East,0.15247569089048107,1298.0,300.0,1298.0,0.0,1.0,4023.8
BTR-2104,2027-02,Retail,Whole Foods,DC-East,0.04295675537359263,366.0,85.0,366.0,0.0,1.0,1134.6
BTR-2104,2027-03,Ecommerce,Amazon,DC-East,0.03214559877175026,430.0,0.0,430.0,0.0,1.0,1333.0
BTR-2104,2027-03,Retail,Costco,DC-West,0.08792860798362334,1177.0,272.0,1177.0,0.0,1.0,3648.7
BTR-2104,2027-03,Ecommerce,DTC Shopify,DC-West,0.012458418628454452,167.0,0.0,167.0,0.0,1.0,517.7
BTR-2104,2027-03,Retail,Home Depot,DC-West,0.2836169396110543,3797.0,877.0,3797.0,0.0,1.0,11770.7
BTR-2104,2027-03,Retail,Kroger,DC-Central,0.05423170419651996,726.0,168.0,726.0,0.0,1.0,2250.6
BTR-2104,2027-03,Retail,Lowe's,DC-Central,0.21006589048106447,2813.0,650.0,2813.0,0.0,1.0,8720.3
BTR-2104,2027-03,Retail,Target,DC-Central,0.12412039406345957,1662.0,384.0,1662.0,0.0,1.0,5152.2
BTR-2104,2027-03,Retail,Walmart,DC-East,0.15247569089048107,2041.0,471.0,2041.0,0.0,1.0,6327.1
BTR-2104,2027-03,Retail,Whole Foods,DC-East,0.04295675537359263,575.0,133.0,575.0,0.0,1.0,1782.5
BTR-2104,2027-04,Ecommerce,Amazon,DC-East,0.03214559877175026,472.0,0.0,472.0,0.0,1.0,1463.2
BTR-2104,2027-04,Retail,Costco,DC-West,0.08792860798362334,1291.0,298.0,1291.0,0.0,1.0,4002.1
BTR-2104,2027-04,Ecommerce,DTC Shopify,DC-West,0.012458418628454452,183.0,0.0,183.0,0.0,1.0,567.3
BTR-2104,2027-04,Retail,Home Depot,DC-West,0.2836169396110543,4165.0,962.0,4165.0,0.0,1.0,12911.5
BTR-2104,2027-04,Retail,Kroger,DC-Central,0.05423170419651996,796.0,184.0,796.0,0.0,1.0,2467.6
BTR-2104,2027-04,Retail,Lowe's,DC-Central,0.21006589048106447,3085.0,712.0,3085.0,0.0,1.0,9563.5
BTR-2104,2027-04,Retail,Target,DC-Central,0.12412039406345957,1823.0,421.0,1823.0,0.0,1.0,5651.3
BTR-2104,2027-04,Retail,Walmart,DC-East,0.15247569089048107,2239.0,517.0,2239.0,0.0,1.0,6940.9
BTR-2104,2027-04,Retail,Whole Foods,DC-East,0.04295675537359263,631.0,146.0,631.0,0.0,1.0,1956.1
BTR-2104,2027-05,Ecommerce,Amazon,DC-East,0.03214559877175026,385.0,0.0,385.0,0.0,1.0,1193.5
BTR-2104,2027-05,Retail,Costco,DC-West,0.08792860798362334,1052.0,243.0,1052.0,0.0,1.0,3261.2
BTR-2104,2027-05,Ecommerce,DTC Shopify,DC-West,0.012458418628454452,149.0,0.0,149.0,0.0,1.0,461.9
BTR-2104,2027-05,Retail,Home Depot,DC-West,0.2836169396110543,3393.0,784.0,3393.0,0.0,1.0,10518.3
BTR-2104,2027-05,Retail,Kroger,DC-Central,0.05423170419651996,649.0,150.0,649.0,0.0,1.0,2011.9
BTR-2104,2027-05,Retail,Lowe's,DC-Central,0.21006589048106447,2513.0,580.0,2513.0,0.0,1.0,7790.3
BTR-2104,2027-05,Retail,Target,DC-Central,0.12412039406345957,1485.0,343.0,1485.0,0.0,1.0,4603.5
BTR-2104,2027-05,Retail,Walmart,DC-East,0.15247569089048107,1824.0,421.0,1824.0,0.0,1.0,5654.4
BTR-2104,2027-05,Retail,Whole Foods,DC-East,0.04295675537359263,514.0,119.0,514.0,0.0,1.0,1593.4
BTR-2104,2027-06,Ecommerce,Amazon,DC-East,0.03214559877175026,291.0,0.0,291.0,0.0,1.0,902.1
BTR-2104,2027-06,Retail,Costco,DC-West,0.08792860798362334,795.0,184.0,795.0,0.0,1.0,2464.5
BTR-2104,2027-06,Ecommerce,DTC Shopify,DC-West,0.012458418628454452,113.0,0.0,113.0,0.0,1.0,350.3
BTR-2104,2027-06,Retail,Home Depot,DC-West,0.2836169396110543,2564.0,592.0,2564.0,0.0,1.0,7948.4
BTR-2104,2027-06,Retail,Kroger,DC-Central,0.05423170419651996,490.0,113.0,490.0,0.0,1.0,1519.0
BTR-2104,2027-06,Retail,Lowe's,DC-Central,0.21006589048106447,1899.0,439.0,1899.0,0.0,1.0,5886.9
BTR-2104,2027-06,Retail,Target,DC-Central,0.12412039406345957,1122.0,259.0,1122.0,0.0,1.0,3478.2
BTR-2104,2027-06,Retail,Walmart,DC-East,0.15247569089048107,1379.0,318.0,1379.0,0.0,1.0,4274.9
BTR-2104,2027-06,Retail,Whole Foods,DC-East,0.04295675537359263,388.0,90.0,388.0,0.0,1.0,1202.8
BTR-2104,2027-07,Ecommerce,Amazon,DC-East,0.03214559877175026,230.0,0.0,230.0,0.0,1.0,713.0
BTR-2104,2027-07,Retail,Costco,DC-West,0.08792860798362334,630.0,145.0,630.0,0.0,1.0,1953.0
BTR-2104,2027-07,Ecommerce,DTC Shopify,DC-West,0.012458418628454452,89.0,0.0,89.0,0.0,1.0,275.9
BTR-2104,2027-07,Retail,Home Depot,DC-West,0.2836169396110543,2033.0,470.0,2033.0,0.0,1.0,6302.3
BTR-2104,2027-07,Retail,Kroger,DC-Central,0.05423170419651996,389.0,90.0,389.0,0.0,1.0,1205.9
BTR-2104,2027-07,Retail,Lowe's,DC-Central,0.21006589048106447,1506.0,348.0,1506.0,0.0,1.0,4668.6
BTR-2104,2027-07,Retail,Target,DC-Central,0.12412039406345957,890.0,206.0,890.0,0.0,1.0,2759.0
BTR-2104,2027-07,Retail,Walmart,DC-East,0.15247569089048107,1093.0,252.0,1093.0,0.0,1.0,3388.3
BTR-2104,2027-07,Retail,Whole Foods,DC-East,0.04295675537359263,308.0,71.0,308.0,0.0,1.0,954.8
BTR-2104,2027-08,Ecommerce,Amazon,DC-East,0.03214559877175026,191.0,0.0,191.0,0.0,1.0,592.1
BTR-2104,2027-08,Retail,Costco,DC-West,0.08792860798362334,522.0,121.0,522.0,0.0,1.0,1618.2
BTR-2104,2027-08,Ecommerce,DTC Shopify,DC-West,0.012458418628454452,74.0,0.0,74.0,0.0,1.0,229.4
BTR-2104,2027-08,Retail,Home Depot,DC-West,0.2836169396110543,1685.0,389.0,1685.0,0.0,1.0,5223.5
BTR-2104,2027-08,Retail,Kroger,DC-Central,0.05423170419651996,322.0,74.0,322.0,0.0,1.0,998.2
BTR-2104,2027-08,Retail,Lowe's,DC-Central,0.21006589048106447,1248.0,288.0,1248.0,0.0,1.0,3868.8
BTR-2104,2027-08,Retail,Target,DC-Central,0.12412039406345957,737.0,170.0,737.0,0.0,1.0,2284.7
BTR-2104,2027-08,Retail,Walmart,DC-East,0.15247569089048107,906.0,209.0,906.0,0.0,1.0,2808.6
BTR-2104,2027-08,Retail,Whole Foods,DC-East,0.04295675537359263,255.0,59.0,255.0,0.0,1.0,790.5
BTR-2201,2026-09,Ecommerce,Amazon,DC-East,0.11510210670756316,159.0,0.0,159.0,0.0,1.0,5167.5
BTR-2201,2026-09,Retail,Costco,DC-West,0.09548793284365163,132.0,30.0,132.0,0.0,1.0,4290.0
BTR-2201,2026-09,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,83.0,0.0,83.0,0.0,1.0,2697.5
BTR-2201,2026-09,Retail,Home Depot,DC-West,0.2074420857212043,287.0,66.0,287.0,0.0,1.0,9327.5
BTR-2201,2026-09,Retail,Kroger,DC-Central,0.05182016304786504,72.0,17.0,72.0,0.0,1.0,2340.0
BTR-2201,2026-09,Retail,Lowe's,DC-Central,0.1419000726450884,197.0,45.0,197.0,0.0,1.0,6402.5
BTR-2201,2026-09,Retail,Target,DC-Central,0.12333521672451368,171.0,39.0,171.0,0.0,1.0,5557.5
BTR-2201,2026-09,Retail,Walmart,DC-East,0.15941561062232626,221.0,51.0,221.0,0.0,1.0,7182.5
BTR-2201,2026-09,Retail,Whole Foods,DC-East,0.04592783921220438,64.0,15.0,64.0,0.0,1.0,2080.0
BTR-2201,2026-10,Ecommerce,Amazon,DC-East,0.11510210670756316,174.0,0.0,174.0,0.0,1.0,5655.0
BTR-2201,2026-10,Retail,Costco,DC-West,0.09548793284365163,144.0,33.0,144.0,0.0,1.0,4680.0
BTR-2201,2026-10,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,90.0,0.0,90.0,0.0,1.0,2925.0
BTR-2201,2026-10,Retail,Home Depot,DC-West,0.2074420857212043,313.0,72.0,313.0,0.0,1.0,10172.5
BTR-2201,2026-10,Retail,Kroger,DC-Central,0.05182016304786504,78.0,18.0,78.0,0.0,1.0,2535.0
BTR-2201,2026-10,Retail,Lowe's,DC-Central,0.1419000726450884,214.0,49.0,214.0,0.0,1.0,6955.0
BTR-2201,2026-10,Retail,Target,DC-Central,0.12333521672451368,186.0,43.0,186.0,0.0,1.0,6045.0
BTR-2201,2026-10,Retail,Walmart,DC-East,0.15941561062232626,241.0,56.0,241.0,0.0,1.0,7832.5
BTR-2201,2026-10,Retail,Whole Foods,DC-East,0.04592783921220438,69.0,16.0,69.0,0.0,1.0,2242.5
BTR-2201,2026-11,Ecommerce,Amazon,DC-East,0.11510210670756316,214.0,0.0,214.0,0.0,1.0,6955.0
BTR-2201,2026-11,Retail,Costco,DC-West,0.09548793284365163,178.0,41.0,178.0,0.0,1.0,5785.0
BTR-2201,2026-11,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,111.0,0.0,111.0,0.0,1.0,3607.5
BTR-2201,2026-11,Retail,Home Depot,DC-West,0.2074420857212043,386.0,89.0,386.0,0.0,1.0,12545.0
BTR-2201,2026-11,Retail,Kroger,DC-Central,0.05182016304786504,97.0,22.0,97.0,0.0,1.0,3152.5
BTR-2201,2026-11,Retail,Lowe's,DC-Central,0.1419000726450884,264.0,61.0,264.0,0.0,1.0,8580.0
BTR-2201,2026-11,Retail,Target,DC-Central,0.12333521672451368,230.0,53.0,230.0,0.0,1.0,7475.0
BTR-2201,2026-11,Retail,Walmart,DC-East,0.15941561062232626,297.0,69.0,297.0,0.0,1.0,9652.5
BTR-2201,2026-11,Retail,Whole Foods,DC-East,0.04592783921220438,86.0,20.0,86.0,0.0,1.0,2795.0
BTR-2201,2026-12,Ecommerce,Amazon,DC-East,0.11510210670756316,177.0,0.0,177.0,0.0,1.0,5752.5
BTR-2201,2026-12,Retail,Costco,DC-West,0.09548793284365163,147.0,34.0,147.0,0.0,1.0,4777.5
BTR-2201,2026-12,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,91.0,0.0,91.0,0.0,1.0,2957.5
BTR-2201,2026-12,Retail,Home Depot,DC-West,0.2074420857212043,319.0,74.0,319.0,0.0,1.0,10367.5
BTR-2201,2026-12,Retail,Kroger,DC-Central,0.05182016304786504,80.0,18.0,80.0,0.0,1.0,2600.0
BTR-2201,2026-12,Retail,Lowe's,DC-Central,0.1419000726450884,218.0,50.0,218.0,0.0,1.0,7085.0
BTR-2201,2026-12,Retail,Target,DC-Central,0.12333521672451368,189.0,44.0,189.0,0.0,1.0,6142.5
BTR-2201,2026-12,Retail,Walmart,DC-East,0.15941561062232626,245.0,57.0,245.0,0.0,1.0,7962.5
BTR-2201,2026-12,Retail,Whole Foods,DC-East,0.04592783921220438,71.0,16.0,71.0,0.0,1.0,2307.5
BTR-2201,2027-01,Ecommerce,Amazon,DC-East,0.11510210670756316,156.0,0.0,156.0,0.0,1.0,5070.0
BTR-2201,2027-01,Retail,Costco,DC-West,0.09548793284365163,129.0,30.0,129.0,0.0,1.0,4192.5
BTR-2201,2027-01,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,81.0,0.0,81.0,0.0,1.0,2632.5
BTR-2201,2027-01,Retail,Home Depot,DC-West,0.2074420857212043,280.0,65.0,280.0,0.0,1.0,9100.0
BTR-2201,2027-01,Retail,Kroger,DC-Central,0.05182016304786504,70.0,16.0,70.0,0.0,1.0,2275.0
BTR-2201,2027-01,Retail,Lowe's,DC-Central,0.1419000726450884,192.0,44.0,192.0,0.0,1.0,6240.0
BTR-2201,2027-01,Retail,Target,DC-Central,0.12333521672451368,167.0,39.0,167.0,0.0,1.0,5427.5
BTR-2201,2027-01,Retail,Walmart,DC-East,0.15941561062232626,216.0,50.0,216.0,0.0,1.0,7020.0
BTR-2201,2027-01,Retail,Whole Foods,DC-East,0.04592783921220438,62.0,14.0,62.0,0.0,1.0,2015.0
BTR-2201,2027-02,Ecommerce,Amazon,DC-East,0.11510210670756316,226.0,0.0,226.0,0.0,1.0,7345.0
BTR-2201,2027-02,Retail,Costco,DC-West,0.09548793284365163,187.0,43.0,187.0,0.0,1.0,6077.5
BTR-2201,2027-02,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,117.0,0.0,117.0,0.0,1.0,3802.5
BTR-2201,2027-02,Retail,Home Depot,DC-West,0.2074420857212043,407.0,94.0,407.0,0.0,1.0,13227.5
BTR-2201,2027-02,Retail,Kroger,DC-Central,0.05182016304786504,102.0,24.0,102.0,0.0,1.0,3315.0
BTR-2201,2027-02,Retail,Lowe's,DC-Central,0.1419000726450884,278.0,64.0,278.0,0.0,1.0,9035.0
BTR-2201,2027-02,Retail,Target,DC-Central,0.12333521672451368,242.0,56.0,242.0,0.0,1.0,7865.0
BTR-2201,2027-02,Retail,Walmart,DC-East,0.15941561062232626,313.0,72.0,313.0,0.0,1.0,10172.5
BTR-2201,2027-02,Retail,Whole Foods,DC-East,0.04592783921220438,90.0,21.0,90.0,0.0,1.0,2925.0
BTR-2201,2027-03,Ecommerce,Amazon,DC-East,0.11510210670756316,312.0,0.0,312.0,0.0,1.0,10140.0
BTR-2201,2027-03,Retail,Costco,DC-West,0.09548793284365163,259.0,60.0,259.0,0.0,1.0,8417.5
BTR-2201,2027-03,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,162.0,0.0,162.0,0.0,1.0,5265.0
BTR-2201,2027-03,Retail,Home Depot,DC-West,0.2074420857212043,563.0,130.0,563.0,0.0,1.0,18297.5
BTR-2201,2027-03,Retail,Kroger,DC-Central,0.05182016304786504,141.0,33.0,141.0,0.0,1.0,4582.5
BTR-2201,2027-03,Retail,Lowe's,DC-Central,0.1419000726450884,385.0,89.0,385.0,0.0,1.0,12512.5
BTR-2201,2027-03,Retail,Target,DC-Central,0.12333521672451368,334.0,77.0,334.0,0.0,1.0,10855.0
BTR-2201,2027-03,Retail,Walmart,DC-East,0.15941561062232626,432.0,100.0,432.0,0.0,1.0,14040.0
BTR-2201,2027-03,Retail,Whole Foods,DC-East,0.04592783921220438,125.0,29.0,125.0,0.0,1.0,4062.5
BTR-2201,2027-04,Ecommerce,Amazon,DC-East,0.11510210670756316,379.0,0.0,379.0,0.0,1.0,12317.5
BTR-2201,2027-04,Retail,Costco,DC-West,0.09548793284365163,315.0,73.0,315.0,0.0,1.0,10237.5
BTR-2201,2027-04,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,196.0,0.0,196.0,0.0,1.0,6370.0
BTR-2201,2027-04,Retail,Home Depot,DC-West,0.2074420857212043,684.0,158.0,684.0,0.0,1.0,22230.0
BTR-2201,2027-04,Retail,Kroger,DC-Central,0.05182016304786504,171.0,39.0,171.0,0.0,1.0,5557.5
BTR-2201,2027-04,Retail,Lowe's,DC-Central,0.1419000726450884,468.0,108.0,468.0,0.0,1.0,15210.0
BTR-2201,2027-04,Retail,Target,DC-Central,0.12333521672451368,407.0,94.0,407.0,0.0,1.0,13227.5
BTR-2201,2027-04,Retail,Walmart,DC-East,0.15941561062232626,525.0,121.0,525.0,0.0,1.0,17062.5
BTR-2201,2027-04,Retail,Whole Foods,DC-East,0.04592783921220438,151.0,35.0,151.0,0.0,1.0,4907.5
BTR-2201,2027-05,Ecommerce,Amazon,DC-East,0.11510210670756316,346.0,0.0,346.0,0.0,1.0,11245.0
BTR-2201,2027-05,Retail,Costco,DC-West,0.09548793284365163,287.0,66.0,287.0,0.0,1.0,9327.5
BTR-2201,2027-05,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,179.0,0.0,179.0,0.0,1.0,5817.5
BTR-2201,2027-05,Retail,Home Depot,DC-West,0.2074420857212043,624.0,144.0,624.0,0.0,1.0,20280.0
BTR-2201,2027-05,Retail,Kroger,DC-Central,0.05182016304786504,156.0,36.0,156.0,0.0,1.0,5070.0
BTR-2201,2027-05,Retail,Lowe's,DC-Central,0.1419000726450884,427.0,99.0,427.0,0.0,1.0,13877.5
BTR-2201,2027-05,Retail,Target,DC-Central,0.12333521672451368,371.0,86.0,371.0,0.0,1.0,12057.5
BTR-2201,2027-05,Retail,Walmart,DC-East,0.15941561062232626,480.0,111.0,480.0,0.0,1.0,15600.0
BTR-2201,2027-05,Retail,Whole Foods,DC-East,0.04592783921220438,138.0,32.0,138.0,0.0,1.0,4485.0
BTR-2201,2027-06,Ecommerce,Amazon,DC-East,0.11510210670756316,224.0,0.0,224.0,0.0,1.0,7280.0
BTR-2201,2027-06,Retail,Costco,DC-West,0.09548793284365163,186.0,43.0,186.0,0.0,1.0,6045.0
BTR-2201,2027-06,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,116.0,0.0,116.0,0.0,1.0,3770.0
BTR-2201,2027-06,Retail,Home Depot,DC-West,0.2074420857212043,404.0,93.0,404.0,0.0,1.0,13130.0
BTR-2201,2027-06,Retail,Kroger,DC-Central,0.05182016304786504,101.0,23.0,101.0,0.0,1.0,3282.5
BTR-2201,2027-06,Retail,Lowe's,DC-Central,0.1419000726450884,276.0,64.0,276.0,0.0,1.0,8970.0
BTR-2201,2027-06,Retail,Target,DC-Central,0.12333521672451368,240.0,55.0,240.0,0.0,1.0,7800.0
BTR-2201,2027-06,Retail,Walmart,DC-East,0.15941561062232626,310.0,72.0,310.0,0.0,1.0,10075.0
BTR-2201,2027-06,Retail,Whole Foods,DC-East,0.04592783921220438,89.0,21.0,89.0,0.0,1.0,2892.5
BTR-2201,2027-07,Ecommerce,Amazon,DC-East,0.11510210670756316,170.0,0.0,170.0,0.0,1.0,5525.0
BTR-2201,2027-07,Retail,Costco,DC-West,0.09548793284365163,141.0,33.0,141.0,0.0,1.0,4582.5
BTR-2201,2027-07,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,88.0,0.0,88.0,0.0,1.0,2860.0
BTR-2201,2027-07,Retail,Home Depot,DC-West,0.2074420857212043,306.0,71.0,306.0,0.0,1.0,9945.0
BTR-2201,2027-07,Retail,Kroger,DC-Central,0.05182016304786504,76.0,18.0,76.0,0.0,1.0,2470.0
BTR-2201,2027-07,Retail,Lowe's,DC-Central,0.1419000726450884,209.0,48.0,209.0,0.0,1.0,6792.5
BTR-2201,2027-07,Retail,Target,DC-Central,0.12333521672451368,182.0,42.0,182.0,0.0,1.0,5915.0
BTR-2201,2027-07,Retail,Walmart,DC-East,0.15941561062232626,235.0,54.0,235.0,0.0,1.0,7637.5
BTR-2201,2027-07,Retail,Whole Foods,DC-East,0.04592783921220438,68.0,16.0,68.0,0.0,1.0,2210.0
BTR-2201,2027-08,Ecommerce,Amazon,DC-East,0.11510210670756316,179.0,0.0,179.0,0.0,1.0,5817.5
BTR-2201,2027-08,Retail,Costco,DC-West,0.09548793284365163,148.0,34.0,148.0,0.0,1.0,4810.0
BTR-2201,2027-08,Ecommerce,DTC Shopify,DC-West,0.05956897247558318,93.0,0.0,93.0,0.0,1.0,3022.5
BTR-2201,2027-08,Retail,Home Depot,DC-West,0.2074420857212043,322.0,74.0,322.0,0.0,1.0,10465.0
BTR-2201,2027-08,Retail,Kroger,DC-Central,0.05182016304786504,80.0,18.0,80.0,0.0,1.0,2600.0
BTR-2201,2027-08,Retail,Lowe's,DC-Central,0.1419000726450884,220.0,51.0,220.0,0.0,1.0,7150.0
BTR-2201,2027-08,Retail,Target,DC-Central,0.12333521672451368,192.0,44.0,192.0,0.0,1.0,6240.0
BTR-2201,2027-08,Retail,Walmart,DC-East,0.15941561062232626,248.0,57.0,248.0,0.0,1.0,8060.0
BTR-2201,2027-08,Retail,Whole Foods,DC-East,0.04592783921220438,71.0,16.0,71.0,0.0,1.0,2307.5
BTR-2202,2026-09,Ecommerce,Amazon,DC-East,0.12340332218628365,262.0,0.0,262.0,0.0,1.0,3720.4
BTR-2202,2026-09,Retail,Costco,DC-West,0.09067485335233814,193.0,45.0,193.0,0.0,1.0,2740.6
BTR-2202,2026-09,Ecommerce,DTC Shopify,DC-West,0.05816567074173565,124.0,0.0,124.0,0.0,1.0,1760.8
BTR-2202,2026-09,Retail,Home Depot,DC-West,0.2036620799298284,433.0,100.0,433.0,0.0,1.0,6148.6
BTR-2202,2026-09,Retail,Kroger,DC-Central,0.05575352228496245,118.0,27.0,118.0,0.0,1.0,1675.6
BTR-2202,2026-09,Retail,Lowe's,DC-Central,0.13842442848528042,294.0,68.0,294.0,0.0,1.0,4174.8
BTR-2202,2026-09,Retail,Target,DC-Central,0.12778904665314403,271.0,63.0,271.0,0.0,1.0,3848.2
BTR-2202,2026-09,Retail,Walmart,DC-East,0.15613179102022914,332.0,77.0,332.0,0.0,1.0,4714.4
BTR-2202,2026-09,Retail,Whole Foods,DC-East,0.04599528534619812,98.0,23.0,98.0,0.0,1.0,1391.6
BTR-2202,2026-10,Ecommerce,Amazon,DC-East,0.12340332218628365,289.0,0.0,289.0,0.0,1.0,4103.8
BTR-2202,2026-10,Retail,Costco,DC-West,0.09067485335233814,212.0,49.0,212.0,0.0,1.0,3010.4
BTR-2202,2026-10,Ecommerce,DTC Shopify,DC-West,0.05816567074173565,136.0,0.0,136.0,0.0,1.0,1931.2
BTR-2202,2026-10,Retail,Home Depot,DC-West,0.2036620799298284,477.0,110.0,477.0,0.0,1.0,6773.4
BTR-2202,2026-10,Retail,Kroger,DC-Central,0.05575352228496245,131.0,30.0,131.0,0.0,1.0,1860.2
BTR-2202,2026-10,Retail,Lowe's,DC-Central,0.13842442848528042,324.0,75.0,324.0,0.0,1.0,4600.8
BTR-2202,2026-10,Retail,Target,DC-Central,0.12778904665314403,299.0,69.0,299.0,0.0,1.0,4245.8
BTR-2202,2026-10,Retail,Walmart,DC-East,0.15613179102022914,366.0,85.0,366.0,0.0,1.0,5197.2
BTR-2202,2026-10,Retail,Whole Foods,DC-East,0.04599528534619812,108.0,25.0,108.0,0.0,1.0,1533.6
BTR-2202,2026-11,Ecommerce,Amazon,DC-East,0.12340332218628365,361.0,0.0,361.0,0.0,1.0,5126.2
BTR-2202,2026-11,Retail,Costco,DC-West,0.09067485335233814,265.0,61.0,265.0,0.0,1.0,3763.0
BTR-2202,2026-11,Ecommerce,DTC Shopify,DC-West,0.05816567074173565,170.0,0.0,170.0,0.0,1.0,2414.0
BTR-2202,2026-11,Retail,Home Depot,DC-West,0.2036620799298284,595.0,137.0,595.0,0.0,1.0,8449.0
BTR-2202,2026-11,Retail,Kroger,DC-Central,0.05575352228496245,163.0,38.0,163.0,0.0,1.0,2314.6
BTR-2202,2026-11,Retail,Lowe's,DC-Central,0.13842442848528042,404.0,93.0,404.0,0.0,1.0,5736.8
BTR-2202,2026-11,Retail,Target,DC-Central,0.12778904665314403,373.0,86.0,373.0,0.0,1.0,5296.6
BTR-2202,2026-11,Retail,Walmart,DC-East,0.15613179102022914,456.0,105.0,456.0,0.0,1.0,6475.2
BTR-2202,2026-11,Retail,Whole Foods,DC-East,0.04599528534619812,134.0,31.0,134.0,0.0,1.0,1902.8
BTR-2202,2026-12,Ecommerce,Amazon,DC-East,0.12340332218628365,301.0,0.0,301.0,0.0,1.0,4274.2
BTR-2202,2026-12,Retail,Costco,DC-West,0.09067485335233814,221.0,51.0,221.0,0.0,1.0,3138.2
BTR-2202,2026-12,Ecommerce,DTC Shopify,DC-West,0.05816567074173565,142.0,0.0,142.0,0.0,1.0,2016.4
BTR-2202,2026-12,Retail,Home Depot,DC-West,0.2036620799298284,496.0,115.0,496.0,0.0,1.0,7043.2
BTR-2202,2026-12,Retail,Kroger,DC-Central,0.05575352228496245,136.0,31.0,136.0,0.0,1.0,1931.2
BTR-2202,2026-12,Retail,Lowe's,DC-Central,0.13842442848528042,337.0,78.0,337.0,0.0,1.0,4785.4
BTR-2202,2026-12,Retail,Target,DC-Central,0.12778904665314403,311.0,72.0,311.0,0.0,1.0,4416.2
BTR-2202,2026-12,Retail,Walmart,DC-East,0.15613179102022914,380.0,88.0,380.0,0.0,1.0,5396.0
BTR-2202,2026-12,Retail,Whole Foods,DC-East,0.04599528534619812,112.0,26.0,112.0,0.0,1.0,1590.4
BTR-2202,2027-01,Ecommerce,Amazon,DC-East,0.12340332218628365,268.0,0.0,268.0,0.0,1.0,3805.6
BTR-2202,2027-01,Retail,Costco,DC-West,0.09067485335233814,197.0,45.0,197.0,0.0,1.0,2797.4
BTR-2202,2027-01,Ecommerce,DTC Shopify,DC-West,0.05816567074173565,126.0,0.0,126.0,0.0,1.0,1789.2
BTR-2202,2027-01,Retail,Home Depot,DC-West,0.2036620799298284,442.0,102.0,442.0,0.0,1.0,6276.4
BTR-2202,2027-01,Retail,Kroger,DC-Central,0.05575352228496245,121.0,28.0,121.0,0.0,1.0,1718.2
BTR-2202,2027-01,Retail,Lowe's,DC-Central,0.13842442848528042,300.0,69.0,300.0,0.0,1.0,4260.0
BTR-2202,2027-01,Retail,Target,DC-Central,0.12778904665314403,277.0,64.0,277.0,0.0,1.0,3933.4
BTR-2202,2027-01,Retail,Walmart,DC-East,0.15613179102022914,338.0,78.0,338.0,0.0,1.0,4799.6
BTR-2202,2027-01,Retail,Whole Foods,DC-East,0.04599528534619812,100.0,23.0,100.0,0.0,1.0,1420.0
BTR-2202,2027-02,Ecommerce,Amazon,DC-East,0.12340332218628365,392.0,0.0,392.0,0.0,1.0,5566.4
BTR-2202,2027-02,Retail,Costco,DC-West,0.09067485335233814,288.0,67.0,288.0,0.0,1.0,4089.6
BTR-2202,2027-02,Ecommerce,DTC Shopify,DC-West,0.05816567074173565,185.0,0.0,185.0,0.0,1.0,2627.0
BTR-2202,2027-02,Retail,Home Depot,DC-West,0.2036620799298284,647.0,149.0,647.0,0.0,1.0,9187.4
BTR-2202,2027-02,Retail,Kroger,DC-Central,0.05575352228496245,177.0,41.0,177.0,0.0,1.0,2513.4
BTR-2202,2027-02,Retail,Lowe's,DC-Central,0.13842442848528042,440.0,102.0,440.0,0.0,1.0,6248.0
BTR-2202,2027-02,Retail,Target,DC-Central,0.12778904665314403,406.0,94.0,406.0,0.0,1.0,5765.2
BTR-2202,2027-02,Retail,Walmart,DC-East,0.15613179102022914,496.0,115.0,496.0,0.0,1.0,7043.2
