SKU,Product,Division,Category,Subcategory,Supplier,Origin,Sourcing,Month,Date,Action,Action Rank,On Hand Units,Min,Max,Demand Units,In Transit Units,Planned Receipts,Inbound Units,Gap to Min Units,Gap to Min USD,Excess Units,Excess USD,Required at Min USD,On Hand USD,Order Units,Order USD,Unit Cost,Retail Price,Lead Time Days,Case Pack,MOQ,Safety Stock,Weeks of Supply,Stockout Units,Origin Surcharge
BTR-2101,Organic Potting Mix 12qt,Outdoor Gardening,Soils & Media,Potting,SUP-06,United States,Domestic,2027-06,2027-06-01,Excess,5,68155.0,36598.0,68153.0,35277.0,0.0,35274.0,35274.0,0.0,0.0,2.0,8.6,157371.4,293066.5,0,0.0,4.3,13.99,14,6,10000,21872.0,11.5,0.0,0.0
BTR-2101,Organic Potting Mix 12qt,Outdoor Gardening,Soils & Media,Potting,SUP-06,United States,Domestic,2027-07,2027-07-01,In range,4,40122.0,36598.0,68153.0,28033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157371.4,172524.6,51330,220719.0,4.3,13.99,14,6,10000,21872.0,7.5,0.0,0.0
BTR-2101,Organic Potting Mix 12qt,Outdoor Gardening,Soils & Media,Potting,SUP-06,United States,Domestic,2027-08,2027-08-01,Excess,5,68156.0,36598.0,68153.0,23296.0,0.0,51330.0,51330.0,0.0,0.0,3.0,12.899999999999999,157371.4,293070.8,0,0.0,4.3,13.99,14,6,10000,21872.0,,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2026-09,2026-09-01,In range,4,38631.0,24685.0,45606.0,16129.0,40775.0,0.0,40775.0,0.0,0.0,0.0,0.0,88866.0,139071.6,27822,100159.2,3.6,11.99,14,6,8000,14922.0,6.1,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2026-10,2026-10-01,Excess,5,45610.0,24685.0,45606.0,20843.0,0.0,27822.0,27822.0,0.0,0.0,4.0,14.4,88866.0,164196.0,0,0.0,3.6,11.99,14,6,8000,14922.0,7.0,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2026-11,2026-11-01,In range,4,33639.0,24685.0,45606.0,11971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88866.0,121100.4,24474,88106.4,3.6,11.99,14,6,8000,14922.0,4.9,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2026-12,2026-12-01,Excess,5,45608.0,24685.0,45606.0,12505.0,0.0,24474.0,24474.0,0.0,0.0,2.0,7.2,88866.0,164188.8,0,0.0,3.6,11.99,14,6,8000,14922.0,6.2,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2027-01,2027-01-01,In range,4,29279.0,24685.0,45606.0,16329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88866.0,105404.4,43782,157615.2,3.6,11.99,14,6,8000,14922.0,3.7,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2027-02,2027-02-01,Excess,5,45610.0,24685.0,45606.0,27451.0,0.0,43782.0,43782.0,0.0,0.0,4.0,14.4,88866.0,164196.0,44010,158436.0,3.6,11.99,14,6,8000,14922.0,5.6,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2027-03,2027-03-01,Excess,5,45611.0,24685.0,45606.0,44009.0,0.0,44010.0,44010.0,0.0,0.0,5.0,18.0,88866.0,164199.6,49212,177163.2,3.6,11.99,14,6,8000,14922.0,5.9,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2027-04,2027-04-01,Excess,5,45610.0,24685.0,45606.0,49213.0,0.0,49212.0,49212.0,0.0,0.0,4.0,14.4,88866.0,164196.0,40872,147139.2,3.6,11.99,14,6,8000,14922.0,6.6,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2027-05,2027-05-01,Excess,5,45607.0,24685.0,45606.0,40875.0,0.0,40872.0,40872.0,0.0,0.0,1.0,3.6,88866.0,164185.2,31488,113356.8,3.6,11.99,14,6,8000,14922.0,7.6,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2027-06,2027-06-01,Excess,5,45609.0,24685.0,45606.0,31486.0,0.0,31488.0,31488.0,0.0,0.0,3.0,10.8,88866.0,164192.4,25446,91605.6,3.6,11.99,14,6,8000,14922.0,8.4,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2027-07,2027-07-01,Excess,5,45611.0,24685.0,45606.0,25444.0,0.0,25446.0,25446.0,0.0,0.0,5.0,18.0,88866.0,164199.6,21498,77392.8,3.6,11.99,14,6,8000,14922.0,9.2,0.0,0.0
BTR-2102,Organic Seed Starting Mix 8qt,Outdoor Gardening,Soils & Media,Starting,SUP-06,United States,Domestic,2027-08,2027-08-01,In range,4,45606.0,24685.0,45606.0,21503.0,0.0,21498.0,21498.0,0.0,0.0,0.0,0.0,88866.0,164181.6,0,0.0,3.6,11.99,14,6,8000,14922.0,,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2026-09,2026-09-01,Excess,5,36297.0,10814.0,23365.0,9028.0,13440.0,0.0,13440.0,0.0,0.0,12932.0,115094.8,96244.6,323043.3,0,0.0,8.9,24.99,10,4,6000,6630.0,11.5,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2026-10,2026-10-01,Excess,5,24838.0,10814.0,23365.0,11459.0,0.0,0.0,0.0,0.0,0.0,1473.0,13109.7,96244.6,221058.2,0,0.0,8.9,24.99,10,4,6000,6630.0,7.8,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2026-11,2026-11-01,In range,4,18374.0,10814.0,23365.0,6464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96244.6,163528.6,0,0.0,8.9,24.99,10,4,6000,6630.0,5.4,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2026-12,2026-12-01,In range,4,11742.0,10814.0,23365.0,6632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96244.6,104503.8,20132,179174.8,8.9,24.99,10,4,6000,6630.0,3.2,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2027-01,2027-01-01,Excess,5,23368.0,10814.0,23365.0,8506.0,0.0,20132.0,20132.0,0.0,0.0,3.0,26.700000000000003,96244.6,207975.2,14044,124991.6,8.9,24.99,10,4,6000,6630.0,6.1,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2027-02,2027-02-01,Excess,5,23367.0,10814.0,23365.0,14045.0,0.0,14044.0,14044.0,0.0,0.0,2.0,17.8,96244.6,207966.3,22116,196832.4,8.9,24.99,10,4,6000,6630.0,5.9,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2027-03,2027-03-01,Excess,5,23368.0,10814.0,23365.0,22115.0,0.0,22116.0,22116.0,0.0,0.0,3.0,26.700000000000003,96244.6,207975.2,24288,216163.2,8.9,24.99,10,4,6000,6630.0,6.3,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2027-04,2027-04-01,Excess,5,23367.0,10814.0,23365.0,24289.0,0.0,24288.0,24288.0,0.0,0.0,2.0,17.8,96244.6,207966.3,19812,176326.8,8.9,24.99,10,4,6000,6630.0,7.2,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2027-05,2027-05-01,In range,4,23365.0,10814.0,23365.0,19814.0,0.0,19812.0,19812.0,0.0,0.0,0.0,0.0,96244.6,207948.5,14992,133428.8,8.9,24.99,10,4,6000,6630.0,8.3,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2027-06,2027-06-01,Excess,5,23366.0,10814.0,23365.0,14991.0,0.0,14992.0,14992.0,0.0,0.0,1.0,8.9,96244.6,207957.4,0,0.0,8.9,24.99,10,4,6000,6630.0,9.3,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2027-07,2027-07-01,In range,4,11468.0,10814.0,23365.0,11898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96244.6,102065.2,21776,193806.4,8.9,24.99,10,4,6000,6630.0,5.0,0.0,0.0
BTR-2103,Organic Raised Bed Mix 1.5 cu ft,Outdoor Gardening,Soils & Media,Raised Bed,SUP-07,United States,Domestic,2027-08,2027-08-01,Excess,5,23368.0,10814.0,23365.0,9876.0,0.0,21776.0,21776.0,0.0,0.0,3.0,26.700000000000003,96244.6,207975.2,0,0.0,8.9,24.99,10,4,6000,6630.0,,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2026-09,2026-09-01,Excess,5,27619.0,6688.0,14559.0,5508.0,8963.0,0.0,8963.0,0.0,0.0,13060.0,40486.0,20732.8,85618.9,0,0.0,3.1,10.49,10,6,8000,4064.0,14.5,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2026-10,2026-10-01,Excess,5,20637.0,6688.0,14559.0,6982.0,0.0,0.0,0.0,0.0,0.0,6078.0,18841.8,20732.8,63974.7,0,0.0,3.1,10.49,10,6,8000,4064.0,10.7,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2026-11,2026-11-01,Excess,5,16704.0,6688.0,14559.0,3933.0,0.0,0.0,0.0,0.0,0.0,2145.0,6649.5,20732.8,51782.4,0,0.0,3.1,10.49,10,6,8000,4064.0,8.1,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2026-12,2026-12-01,In range,4,12673.0,6688.0,14559.0,4031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20732.8,39286.3,0,0.0,3.1,10.49,10,6,8000,4064.0,5.8,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2027-01,2027-01-01,In range,4,7510.0,6688.0,14559.0,5163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20732.8,23281.0,15564,48248.4,3.1,10.49,10,6,8000,4064.0,3.2,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2027-02,2027-02-01,Excess,5,14560.0,6688.0,14559.0,8514.0,0.0,15564.0,15564.0,0.0,0.0,1.0,3.1,20732.8,45136.0,13392,41515.2,3.1,10.49,10,6,8000,4064.0,6.1,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2027-03,2027-03-01,Excess,5,14563.0,6688.0,14559.0,13389.0,0.0,13392.0,13392.0,0.0,0.0,4.0,12.4,20732.8,45145.3,14682,45514.2,3.1,10.49,10,6,8000,4064.0,6.5,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2027-04,2027-04-01,In range,4,14559.0,6688.0,14559.0,14686.0,0.0,14682.0,14682.0,0.0,0.0,0.0,0.0,20732.8,45132.9,11970,37107.0,3.1,10.49,10,6,8000,4064.0,7.4,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2027-05,2027-05-01,Excess,5,14564.0,6688.0,14559.0,11965.0,0.0,11970.0,11970.0,0.0,0.0,5.0,15.5,20732.8,45148.4,9036,28011.6,3.1,10.49,10,6,8000,4064.0,8.5,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2027-06,2027-06-01,In range,4,14559.0,6688.0,14559.0,9041.0,0.0,9036.0,9036.0,0.0,0.0,0.0,0.0,20732.8,45132.9,0,0.0,3.1,10.49,10,6,8000,4064.0,9.6,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2027-07,2027-07-01,In range,4,7392.0,6688.0,14559.0,7167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20732.8,22915.2,13110,40641.0,3.1,10.49,10,6,8000,4064.0,5.4,0.0,0.0
BTR-2104,Organic Compost Blend 8qt,Outdoor Gardening,Soils & Media,Amendments,SUP-07,United States,Domestic,2027-08,2027-08-01,Excess,5,14561.0,6688.0,14559.0,5941.0,0.0,13110.0,13110.0,0.0,0.0,2.0,6.2,20732.8,45139.1,0,0.0,3.1,10.49,10,6,8000,4064.0,,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2026-09,2026-09-01,Excess,5,4074.0,2206.0,3926.0,1385.0,1338.0,0.0,1338.0,0.0,0.0,148.0,4810.0,71695.0,132405.0,0,0.0,32.5,109.99,21,1,600,1002.0,8.7,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2026-10,2026-10-01,In range,4,2563.0,2206.0,3926.0,1511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71695.0,83297.5,3226,104845.0,32.5,109.99,21,1,600,1002.0,5.4,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2026-11,2026-11-01,In range,4,3926.0,2206.0,3926.0,1863.0,0.0,3226.0,3226.0,0.0,0.0,0.0,0.0,71695.0,127595.0,0,0.0,32.5,109.99,21,1,600,1002.0,8.1,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2026-12,2026-12-01,In range,4,2390.0,2206.0,3926.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71695.0,77675.0,2888,93860.0,32.5,109.99,21,1,600,1002.0,4.8,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2027-01,2027-01-01,In range,4,3926.0,2206.0,3926.0,1352.0,0.0,2888.0,2888.0,0.0,0.0,0.0,0.0,71695.0,127595.0,1961,63732.5,32.5,109.99,21,1,600,1002.0,7.5,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2027-02,2027-02-01,In range,4,3926.0,2206.0,3926.0,1961.0,0.0,1961.0,1961.0,0.0,0.0,0.0,0.0,71695.0,127595.0,2712,88140.0,32.5,109.99,21,1,600,1002.0,7.3,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2027-03,2027-03-01,In range,4,3926.0,2206.0,3926.0,2712.0,0.0,2712.0,2712.0,0.0,0.0,0.0,0.0,71695.0,127595.0,3296,107120.0,32.5,109.99,21,1,600,1002.0,7.5,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2027-04,2027-04-01,In range,4,3926.0,2206.0,3926.0,3296.0,0.0,3296.0,3296.0,0.0,0.0,0.0,0.0,71695.0,127595.0,3009,97792.5,32.5,109.99,21,1,600,1002.0,8.5,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2027-05,2027-05-01,In range,4,3926.0,2206.0,3926.0,3009.0,0.0,3009.0,3009.0,0.0,0.0,0.0,0.0,71695.0,127595.0,1946,63245.0,32.5,109.99,21,1,600,1002.0,10.3,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2027-06,2027-06-01,In range,4,3926.0,2206.0,3926.0,1946.0,0.0,1946.0,1946.0,0.0,0.0,0.0,0.0,71695.0,127595.0,0,0.0,32.5,109.99,21,1,600,1002.0,11.2,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2027-07,2027-07-01,In range,4,2450.0,2206.0,3926.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71695.0,79625.0,3029,98442.5,32.5,109.99,21,1,600,1002.0,6.8,0.0,0.0
BTR-2201,Raised Bed Starter Kit,Outdoor Gardening,Garden Kits,Beds,SUP-08,United States,Domestic,2027-08,2027-08-01,In range,4,3926.0,2206.0,3926.0,1553.0,0.0,3029.0,3029.0,0.0,0.0,0.0,0.0,71695.0,127595.0,0,0.0,32.5,109.99,21,1,600,1002.0,,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2026-09,2026-09-01,Buy,2,1295.0,3767.0,6409.0,2124.0,2036.0,0.0,2036.0,2472.0,35102.4,0.0,0.0,53491.399999999994,18389.0,7460,105932.0,14.2,44.99,21,4,1200,1918.0,1.7,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2026-10,2026-10-01,Excess,5,6412.0,3767.0,6409.0,2343.0,0.0,7460.0,7460.0,0.0,0.0,3.0,42.599999999999994,53491.399999999994,91050.4,2920,41464.0,14.2,44.99,21,4,1200,1918.0,8.1,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2026-11,2026-11-01,Excess,5,6410.0,3767.0,6409.0,2922.0,0.0,2920.0,2920.0,0.0,0.0,1.0,14.2,53491.399999999994,91022.0,0,0.0,14.2,44.99,21,4,1200,1918.0,8.0,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2026-12,2026-12-01,In range,4,3974.0,3767.0,6409.0,2436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53491.399999999994,56430.8,4604,65376.8,14.2,44.99,21,4,1200,1918.0,4.8,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2027-01,2027-01-01,Excess,5,6410.0,3767.0,6409.0,2168.0,0.0,4604.0,4604.0,0.0,0.0,1.0,14.2,53491.399999999994,91022.0,3180,45156.0,14.2,44.99,21,4,1200,1918.0,7.3,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2027-02,2027-02-01,Excess,5,6411.0,3767.0,6409.0,3179.0,0.0,3180.0,3180.0,0.0,0.0,2.0,28.4,53491.399999999994,91036.2,4444,63104.8,14.2,44.99,21,4,1200,1918.0,7.1,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2027-03,2027-03-01,Excess,5,6410.0,3767.0,6409.0,4445.0,0.0,4444.0,4444.0,0.0,0.0,1.0,14.2,53491.399999999994,91022.0,5464,77588.8,14.2,44.99,21,4,1200,1918.0,7.3,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2027-04,2027-04-01,Excess,5,6412.0,3767.0,6409.0,5462.0,0.0,5464.0,5464.0,0.0,0.0,3.0,42.599999999999994,53491.399999999994,91050.4,5040,71568.0,14.2,44.99,21,4,1200,1918.0,8.2,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2027-05,2027-05-01,In range,4,6409.0,3767.0,6409.0,5043.0,0.0,5040.0,5040.0,0.0,0.0,0.0,0.0,53491.399999999994,91007.8,3300,46860.0,14.2,44.99,21,4,1200,1918.0,9.8,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2027-06,2027-06-01,Excess,5,6411.0,3767.0,6409.0,3298.0,0.0,3300.0,3300.0,0.0,0.0,2.0,28.4,53491.399999999994,91036.2,0,0.0,14.2,44.99,21,4,1200,1918.0,10.6,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2027-07,2027-07-01,In range,4,3882.0,3767.0,6409.0,2529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53491.399999999994,55124.4,5220,74124.0,14.2,44.99,21,4,1200,1918.0,6.2,0.0,0.0
BTR-2202,Windowsill Planter Box,Outdoor Gardening,Garden Kits,Planters,SUP-08,United States,Domestic,2027-08,2027-08-01,Excess,5,6411.0,3767.0,6409.0,2691.0,0.0,5220.0,5220.0,0.0,0.0,2.0,28.4,53491.399999999994,91036.2,0,0.0,14.2,44.99,21,4,1200,1918.0,,0.0,0.0
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2026-09,2026-09-01,Buy,2,5804.0,12769.0,15712.0,2368.0,4756.0,0.0,4756.0,6965.0,61372.794,0.0,0.0,112515.3204,51142.53,9852,86811.88,8.8116,29.99,88,6,1500,4135.0,7.3,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2026-10,2026-10-01,In transit,3,8107.0,12769.0,15712.0,2581.0,4884.0,0.0,4884.0,4662.0,41079.6792,0.0,0.0,112515.3204,71435.64,0,0.0,8.8116,29.99,88,6,1500,4135.0,10.0,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2026-11,2026-11-01,Buy,2,8482.0,12769.0,15712.0,3178.0,3553.0,0.0,3553.0,4287.0,37775.3292,0.0,0.0,112515.3204,74739.99,5628,49591.68,8.8116,29.99,88,6,1500,4135.0,10.4,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2026-12,2026-12-01,Excess,5,15717.0,12769.0,15712.0,2617.0,0.0,9852.0,9852.0,0.0,0.0,5.0,44.058,112515.3204,138491.92,4602,40550.98,8.8116,29.99,88,6,1500,4135.0,18.6,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2027-01,2027-01-01,In range,4,13417.0,12769.0,15712.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112515.3204,118225.24,5586,49221.6,8.8116,29.99,88,6,1500,4135.0,15.1,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2027-02,2027-02-01,Excess,5,15714.0,12769.0,15712.0,3331.0,0.0,5628.0,5628.0,0.0,0.0,2.0,17.6232,112515.3204,138465.48,5088,44833.42,8.8116,29.99,88,6,1500,4135.0,17.2,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2027-03,2027-03-01,Excess,5,15715.0,12769.0,15712.0,4601.0,0.0,4602.0,4602.0,0.0,0.0,3.0,26.434800000000003,112515.3204,138474.29,3288,28972.54,8.8116,29.99,88,6,1500,4135.0,17.8,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2027-04,2027-04-01,Excess,5,15717.0,12769.0,15712.0,5584.0,0.0,5586.0,5586.0,0.0,0.0,5.0,44.058,112515.3204,138491.92,0,0.0,8.8116,29.99,88,6,1500,4135.0,20.2,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2027-05,2027-05-01,Excess,5,15714.0,12769.0,15712.0,5091.0,0.0,5088.0,5088.0,0.0,0.0,2.0,17.6232,112515.3204,138465.48,5106,44992.03,8.8116,29.99,88,6,1500,4135.0,24.3,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2027-06,2027-06-01,Excess,5,15714.0,12769.0,15712.0,3288.0,0.0,3288.0,3288.0,0.0,0.0,2.0,17.6232,112515.3204,138465.48,0,0.0,8.8116,29.99,88,6,1500,4135.0,26.6,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2027-07,2027-07-01,In range,4,13224.0,12769.0,15712.0,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112515.3204,116524.6,0,0.0,8.8116,29.99,88,6,1500,4135.0,21.9,0.0,0.0489999684829089
BTR-2203,Kids Pizza Garden Grow Kit,Outdoor Gardening,Garden Kits,Kids,SUP-03,Vietnam,Import,2027-08,2027-08-01,Excess,5,15713.0,12769.0,15712.0,2617.0,0.0,5106.0,5106.0,0.0,0.0,1.0,8.8116,112515.3204,138456.67,0,0.0,8.8116,29.99,88,6,1500,4135.0,,0.0,0.0489999684829089
BTR-2204,Garden Gift Set - Grow Your Own,Outdoor Gardening,Garden Kits,Gifting,SUP-03,Vietnam,Import,2026-09,2026-09-01,In transit,3,8097.0,8805.0,10429.0,1408.0,2054.0,0.0,2054.0,708.0,12477.2256,0.0,0.0,155172.276,142695.05,4764,83956.92,17.6232,54.99,88,4,900,4042.0,18.6,0.0,0.0489999684829089
BTR-2204,Garden Gift Set - Grow Your Own,Outdoor Gardening,Garden Kits,Gifting,SUP-03,Vietnam,Import,2026-10,2026-10-01,In range,4,9007.0,8805.0,10429.0,1516.0,2426.0,0.0,2426.0,0.0,0.0,0.0,0.0,155172.276,158732.16,0,0.0,17.6232,54.99,88,4,900,4042.0,20.3,0.0,0.0489999684829089
